8,1580132819,21,100,41,21,-15266,-106,-10311
8,1580132905,99,100,40,20,-15214,-124,-10041
8,1580133035,13,100,26,20,-16084,-254,-12635
8,1580133068,13,100,32,20,-15862,-234,-12007
8,1580133109,49,100,29,20,-15810,1028,-12225
8,1580133137,13,100,25,20,-15900,-102,-12437
8,1580133385,13,100,43,22,-4180,-12168,-5549
8,1580133435,13,100,17,22,-16068,-166,-12695
8,1580133484,71,100,28,21,-16830,-1340,-12301
8,1580133490,73,100,31,21,-15916,-182,-12337
8,1580133518,97,100,38,21,-15670,-42,-11135
8,1580133520,107,100,34,21,-15578,-24,-11085
8,1580133537,120,100,34,21,-15226,384,-10275
8,1580133538,125,100,36,21,-15264,-94,-10215
8,1580133565,13,100,32,21,-15210,-114,-10269
8,1580133591,31,100,36,21,-15278,-152,-10239
8,1580133640,13,100,40,21,-15410,-24,-10369
8,1580133664,45,100,41,20,-15038,-10,-9861
8,1580133665,47,100,44,20,-15052,-64,-9711
8,1580133727,13,100,37,20,-14494,-46,-8713
8,1580133752,13,100,39,20,-14536,-136,-8747
8,1580133998,13,100,39,21,-15172,-64,-9823
8,1580134042,56,100,40,-6,-14519,-89,3333
8,1580134045,59,100,32,-6,-14545,-127,3405
8,1580134073,87,100,40,-6,-14635,699,2943
8,1580134090,104,100,36,5,-13663,-107,-276
8,1580134100,106,100,38,5,-13647,-89,-326
8,1580134105,119,100,40,21,-14890,-86,-9163
8,1580134314,13,100,29,21,-15506,-60,-10707
8,1580134383,21,100,39,21,-15444,-82,-10705
8,1580134396,39,100,30,21,-15300,-64,-10231
8,1580134625,21,100,38,21,-5564,-14576,-9605
8,1580134665,29,100,29,21,-3942,-16262,-12945
8,1580134739,63,100,29,21,-3962,-16286,-12929
8,1580135000,55,100,23,22,-15428,-102,-10687
8,1580135029,13,100,27,21,-15464,-94,-10697
8,1580135184,38,100,12,21,-14800,-1886,-8091
8,1580135265,13,100,35,22,-14802,-4644,-10551
8,1580135281,25,100,30,22,-15112,-3448,-10653
8,1580135283,30,100,42,22,-15194,-3442,-10627
8,1580136157,901,100,44,20,-12436,-6478,-7331
8,1580137053,1802,100,49,20,-12052,-6706,-6987
8,1580137954,2703,100,46,20,-12080,-6734,-6947
8,1580138627,69,100,25,21,-16040,-410,-12351
8,1580138653,86,100,11,21,-15786,-858,-12913
8,1580138741,13,100,25,22,-16496,66,-14893
8,1580138758,30,100,25,22,-16346,-150,-14991
8,1580138760,32,100,27,22,-16414,-94,-15013
8,1580138822,29,100,28,24,-16500,-28,-14997
8,1580138846,49,100,29,23,-16430,-54,-14903
8,1580138853,60,100,30,23,-16250,-56,-14947
8,1580138867,70,100,27,23,-16390,-66,-14943
8,1580138908,101,100,23,22,-16480,-306,-15255
8,1580139153,13,100,28,24,-5892,13250,-9997
8,1580139241,98,100,14,26,-10344,11042,-11247
8,1580139517,21,100,28,23,-16384,-58,-14441
8,1580139534,38,100,30,23,-16322,-212,-14287
8,1580139625,12,100,39,32,-558,78,-14953
8,1580139647,13,100,27,32,-558,78,-14953
2,1580139648,0,100,42,25
2,1580139651,0,99,44,25
8,1580139673,13,100,41,25,-16416,-58,-15063
8,1580139686,26,100,31,25,-16418,-74,-14889
8,1580139850,29,100,40,24,-16432,-90,-15091
2,1580139871,41,100,40,24,-15526,816,-15073,-16472,-654,-14755,-16128,-530,-16135,-16516,-122,-14563,-16490,-146,-15029,-16430,-138,-15267,-16472,-134,-15111,-16414,-80,-14983,-16460,-116,-14941,-16458,-92,-15005,-16422,-86,-15021,-16460,-44,-15011,-16562,-118,-15089,-16384,-104,-15045,-16420,-128,-15051,-16436,-132,-15037,-16466,-114,-15033,-16428,-146,-15027,-16438,-110,-15011,-16460,-108,-15003,-16440,-92,-15039,-16438,-134,-15051,-16432,-168,-15065,-16466,-158,-15043,-16462,-78,-15033,-16438,-138,-15061,-16426,-124,-15109,-16422,-112,-15071,-16438,-140,-15045,-16446,-110,-15073,-16458,-90,-15001,-16426,-112,-15037,-16444,-118,-15063,-16468,-124,-15101,-16476,-122,-15047,-16468,-98,-15009,-16428,-72,-15103,-16456,-128,-14989,-16442,-120,-15021,-16426,-150,-15069,-16440,-170,-15059,-16404,-184,-15071,-16468,-134,-15021,-16434,-126,-15043,-16462,-106,-15047,-16438,-126,-15081,-16448,-114,-15099,-16460,-100,-14995,-16428,-100,-14993,-16472,-134,-15017,-16466,-192,-15083,-16482,-90,-15051,-16452,-114,-15049,-16438,-118,-15039,-16478,-96,-15065,-16458,-142,-15047,-16406,-90,-15109,-16456,-108,-15021,-16390,-198,-15115,-16454,-106,-15081,-16424,-132,-15073,-16456,-120,-15001,-16426,-130,-15013,-16454,-162,-15071,-16452,-94,-15015,-16426,-118,-15027,-16440,-106,-15037,-16456,-128,-15045,-16442,-128,-15029,-16448,-86,-15027,-16430,-126,-15047,-16502,-70,-15071,-16464,-118,-15079,-16446,-88,-14975,-16464,-144,-15071,-16444,-120,-15061,-16430,-152,-15109,-16416,-98,-15053,-16460,-106,-15041,-16474,-178,-15013,-16452,-124,-15037,-16442,-102,-15045,-16488,-118,-15041,-16492,-142,-15081,-16478,-152,-15085,-16414,-116,-14971,-16432,-112,-14957,-16470,-126,-15015,-16456,-102,-14983,-16464,-104,-15055,-16444,-138,-14981,-16472,-106,-15027,-16424,-92,-15049,-16440,-84,-14995,-16410,-102,-15059,-16432,-124,-15045,-16440,-104,-14983,-16430,-102,-15057,-16472,-92,-15067,-16428,-94,-15041,-16484,-124,-15057,-16472,-108,-15077,-16450,-108,-15023,-16710,-206,-14677,-11888,26,-15361,-15076,82,-14987,-16814,-162,-14739,-16966,-210,-14967,-16566,-186,-15149,-16554,-28,-15121,-16326,-100,-15003,-16296,-130,-14955,-16518,-156,-14969,-16492,-124,-15015,-16402,-146,-15051,-16444,-104,-15029,-16496,-134,-14981,-16442,-152,-14983,-16440,-142,-15031,-16478,-130,-15015,-16442,-154,-15013,-16386,-134,-15019,-16480,-128,-15033,-16468,-156,-15033,-16454,-142,-15021,-16408,-138,-15037,-16404,-114,-15035,-16458,-120,-15083,-16438,-120,-15055,-16422,-88,-15063,-16518,-108,-15093,-16474,-86,-15057,-16454,-130,-15039,-16434,-110,-15029,-16440,-162,-15079,-16446,-122,-15033,-16432,-112,-15059,-16430,-106,-14941,-16410,-118,-15037,-16462,-134,-14971,-16450,-112,-15013,-16488,-86,-15069,-16470,-102,-14971,-16428,-152,-14995,-16470,-126,-14989,-16498,-112,-15121,-16480,-76,-15055,-16402,-140,-15007,-16410,-120,-14999,-16424,-132,-15055,-16402,-96,-15041,-16484,-100,-14997,-16442,-136,-14923,-16424,-98,-15047,-16466,-114,-15075,-16466,-124,-15047,-16420,-116,-15069,-16460,-138,-15063,-16436,-120,-14935,-16464,-130,-15023
2,1580140019,189,100,63,22
8,1580140052,21,100,40,23,-16430,-26,-14751
8,1580140076,44,100,35,22,-16326,-94,-14831
2,1580140090,46,100,38,22,-15256,-102,-14771,-17124,-450,-14621,-15822,44,-14681,-16440,88,-14777,-16942,158,-14475,-16116,42,-14715,-16424,-210,-14617,-16274,-58,-14757,-16398,-106,-14765,-16648,76,-14559,-16010,-60,-14793,-17272,90,-14501,-15602,-172,-14913,-16968,-16,-14597,-15934,-10,-14715,-16686,-84,-14671,-16346,8,-14661,-16260,-82,-14809,-16698,-116,-14577,-16050,-42,-14713,-16810,-32,-14665,-16008,10,-14737,-16788,-66,-14649,-16158,-60,-14753,-16604,-66,-14677,-16306,-86,-14713,-16422,-32,-14701,-16486,-18,-14709,-16270,-20,-14745,-16544,-58,-14637,-16200,-66,-14753,-16598,-32,-14657,-16258,-34,-14681,-16564,-30,-14743,-16346,4,-14735,-16424,-30,-14701,-16384,-38,-14735,-16386,-42,-14745,-16490,-10,-14647,-16370,-34,-14725,-16516,-12,-14743,-16376,-26,-14675,-16420,-52,-14763,-16370,20,-14693,-16436,-50,-14677,-16400,-32,-14745,-16386,-18,-14791,-16440,-68,-14717,-16366,-4,-14755,-16442,-10,-14699,-16352,-56,-14703,-16414,2,-14657,-16384,-18,-14655,-16414,-74,-14685,-16414,-48,-14695,-16408,-14,-14709,-16434,-78,-14651,-16358,-18,-14759,-16428,-22,-14689,-16418,-48,-14665,-16368,-44,-14745,-16384,-46,-14645,-16428,-12,-14741,-16394,-58,-14717,-16362,-88,-14679,-16472,-18,-14643,-16392,0,-14689,-16436,-46,-14741,-16352,-62,-14731,-16440,6,-14671,-16394,-44,-14729,-16400,4,-14713
8,1580140267,13,100,39,21,-16392,-58,-14683
8,1580140301,21,100,66,22,-98,-112,-133
8,1580140326,12,100,68,23,-80,-18,-117
8,1580141247,901,100,65,20,20,-50,75
8,1580142143,1802,100,0,19,4,-24,-3
8,1580143048,2703,100,0,19,20,-48,9
8,1580143948,3604,100,0,19,52,-28,9
8,1580144853,4505,100,0,19,20,-4,25
8,1580145733,5406,100,0,18,6,-54,17
8,1580146644,6307,100,0,18,58,-22,79
8,1580147546,7208,100,0,18,16,-68,37
8,1580148456,8109,100,0,18,-6,-32,5
8,1580149339,9010,100,0,18,-2,-64,-29
8,1580150240,9911,100,0,18,52,-44,55
8,1580151142,10812,100,0,18,34,-26,121
8,1580152045,11713,100,0,18,78,-42,79
8,1580152954,12614,100,0,18,30,-40,29
8,1580153850,13515,100,0,18,26,-78,139
8,1580154740,14416,100,0,18,46,2,19
8,1580155652,15317,100,0,18,42,-50,89
8,1580156561,16218,100,0,18,60,-38,51
8,1580157444,17119,100,0,18,34,-44,35
8,1580158349,18020,100,0,18,38,-46,13
8,1580159259,18921,100,0,18,28,-2,95
8,1580160144,19822,100,0,18,-4,-2,57
8,1580161069,20723,100,0,18,52,-42,21
8,1580161951,21624,100,0,18,46,-30,15
8,1580162848,22525,100,0,18,34,-4,73
8,1580163754,23426,100,0,18,24,-22,77
8,1580164662,24327,100,0,18,40,-72,-9
8,1580165541,25228,100,0,18,22,-16,65